id_n,Year,newloss1,newloss2,newloss3,newloss4,newloss5
4529,2022,8332739.57,42682907,4387308,0,0
4530,2022,0,0,0,0,0
4531,2022,2280000,1200000,1200000,7926720,1200000
4532,2022,121355035.9,53324574,105154082,23634900,3842386
4533,2022,0,0,0,0,0
4534,2022,161894252.5,130850466,27161909,0,0
4535,2022,0,1241861566,1591326303,0,0
4536,2022,0,0,0,0,0
4537,2022,0,560925502,652725226,641687124,314844703
4538,2022,0,0,0,0,0
4539,2022,10560105,0,0,0,0
4540,2022,17316793.8,18460313,0,0,0
4541,2022,0,0,0,0,0
4542,2022,19380000,20400000,1320000,13200000,6200000
4543,2022,0,0,0,0,0
4544,2022,14555235,0,0,0,0
4545,2022,0,0,0,0,0
4546,2022,15175145.15,0,0,0,0
4547,2022,4312715,0,0,0,0
4548,2022,786388003.2,175243329,0,0,0
4549,2022,214515886.7,0,240064544,87965286,0
4550,2022,218740268.7,0,0,0,0
4551,2022,8138887.5,7922700,0,0,0
4552,2022,13102809.68,31113068,0,63995385,0
4553,2022,64471396.6,67098300,114764476,117230292,120855646
4554,2022,36544533.5,41661009,41009629,15707497,0
4555,2022,52840485.74,38161740,16600212,0,0
4556,2022,385504828.8,840286325,596694911,425462115,237049379
4557,2022,7415141.4,11007391,10931403,10971270,10920540
4558,2022,11733450,0,0,0,0
4559,2022,0,0,0,0,0
4560,2022,0,0,0,0,0
4561,2022,68828026.3,57115283,73406846,0,0
4562,2022,2348115,0,0,0,0
4563,2022,504781043.6,695336957,1265291245,2314119933,2812562508
4564,2022,25505292.2,0,0,0,0
4565,2022,13004573.75,15346990,14141370,0,0
4566,2022,533479664.8,316390761,143159400,122482314,122724351
4567,2022,2302040,6081400,6095500,6062600,6053800
4568,2022,11962643.2,0,0,0,0
4569,2022,687588186.5,0,731045452,594882704,482519992
4570,2022,0,2000836814,407019767,367986635.8,0
4571,2022,30785965.05,38279690,32071300,9411600,0
4572,2022,2463742319,0,1979949762,103754048,0
4573,2022,0,0,0,0,0
4574,2022,0,0,0,0,0
4575,2022,0,0,0,0,0
4576,2022,31592118.9,6608843,0,0,0
4577,2022,391590,44724942,12801469,0,0
4578,2022,0,0,0,0,0
4579,2022,82671386.4,23345285,5827900,0,0
4580,2022,930645809.5,1603052553,0,0,0
4581,2022,18186847.5,18333000,15910471,15477407,0
4582,2022,0,0,0,0,0
4583,2022,1140000,600000,0,0,0
4584,2022,70431605.4,72375537,19539377,0,23890635
4585,2022,0,0,0,0,0
4586,2022,24308423.02,0,0,0,0
4587,2022,1289708050,2850948605,3811189290,7476558179,7160447491
4588,2022,5848841.75,6081400,7274930,6062600,6053800
4589,2022,64609027.17,276167315,90415417,75447199,16513579
4590,2022,9353084.4,4779950,0,0,0
4591,2022,1212123557,508380646,2159513989,3580817240,721617881
4592,2022,14653018.68,0,38438357,6430362,57577830
4593,2022,10475650,13810200,36831240,0,0
4594,2022,2572077919,829628016,0,0,0
4595,2022,1140000,1200000,1200000,1200000,1200000
4596,2022,8291638,8636880,8494500,8509199,1213500
4597,2022,0,0,0,0,0
4598,2022,7113901.568,0,10279444,0,0
4599,2022,0,0,0,0,254524471
4600,2022,466706.5,488110,664374874,1673189347,1293387715
4601,2022,14293995.97,49046436,34256615,26388588,30030719
4602,2022,156353153.7,0,0,0,0
4603,2022,14059525,14666400,14562000,15872200,15762300
4604,2022,0,0,0,0,0
4605,2022,0,38048442,52834102,19339932.44,0
4606,2022,0,0,0,0,0
4607,2022,5101208.93,43771476,83232851,25351106,24625564
4608,2022,3065726,0,0,0,0
4609,2022,0,0,0,0,0
4610,2022,0,0,0,0,0
4611,2022,4493442.05,9381200,0,0,0
4612,2022,6278412.25,0,0,0,0
4613,2022,15217670,0,0,0,0
4614,2022,75283949.96,86921560,0,0,0
4615,2022,25713269.05,17382740,0,0,0
4616,2022,62257835.79,72275915,74845018,74484371,87568184
4617,2022,99775127.5,114675600,0,0,0
4618,2022,24450530,0,0,0,0
4619,2022,26316900,27702000,57640200,0,0
4620,2022,0,0,0,0,0
4621,2022,0,10293839623,9607364165,6590118882,10960425795
4622,2022,120159588.5,0,0,0,0
4623,2022,0,0,0,0,0
4624,2022,41348833.6,0,0,0,0
4625,2022,6553860,10991000,12376200,0,0
4626,2022,0,0,0,0,0
4627,2022,63182077.5,48787429,0,20722503,43127287
4628,2022,226263167.5,35068380,57257537,151788737,0
4629,2022,5980269,0,0,0,0
4630,2022,50382065.35,49743625,15075514,0,0
4631,2022,1140000,1200000,1200000,1200000,1200000
4632,2022,21367186.58,149883369,0,0,0
4633,2022,10074378.55,0,0,0,0
4634,2022,18438334.35,0,0,0,0
4635,2022,66763330.5,79349100,0,0,0
4636,2022,33993660,35369800,35468500,35238200,11963800
4637,2022,595441747.4,1271794474,274448644,0,444982042
4638,2022,8043870.4,9484236,8246564,13613668,8036008
4639,2022,0,0,0,0,0
4640,2022,70533651.62,43461999,62703260,0,0
4641,2022,6615610,0,0,0,0
4642,2022,1140000,0,0,0,0
4643,2022,113870009.4,427710,0,0,0
4644,2022,0,0,0,0,0
4645,2022,92336462.2,0,0,0,0
4646,2022,0,0,0,0,0
4647,2022,503966591.8,369584154,40641892,108877324,69829291
4648,2022,559906541.7,968703075,238763028,136477413,0
4649,2022,3113720,0,0,0,0
4650,2022,228430770.3,1039087511,0,0,0
4651,2022,36974487.35,18931726,22348749,17060060,0
4652,2022,10466340,10148691,0,0,0
4653,2022,12617282.5,10977600,10900800,10924800,10900800
4654,2022,85270804.96,53339422,88684442,13465283,0
4655,2022,700267.325,9828383,9084888,9522321,29173834
4656,2022,41424845,49802820,37233992,0,0
4657,2022,32619592.55,22281943,12064083,10380322,13986635
4658,2022,5375406.85,0,0,0,0
4659,2022,13844414.6,36183557,0,0,0
4660,2022,308472933,0,0,0,0
4661,2022,0,0,0,0,0
4662,2022,1562404.2,0,0,0,0
4663,2022,1140000,0,0,0,0
4664,2022,15137775,50014000,56205250,21085650,0
4665,2022,8138032.5,8522100,9748050,9693900,12131869
4666,2022,4909530768,0,3047032188,5595117173,0
4667,2022,0,17518200,18121600,4511540,0
4668,2022,58765815.35,71364698,92543047,0,0
4669,2022,0,0,0,0,0
4670,2022,27539319588,19146743795,26872412479,12123953011,13339691042
4671,2022,2794064,0,0,0,0
4672,2022,104394360,119769600,427802400,250871600,0
4673,2022,0,0,0,0,0
4674,2022,205308522.3,0,0,0,0
4675,2022,4900575,0,0,0,0
4676,2022,0,0,0,0,0
4677,2022,2159350,7250800,8706500,0,0
4678,2022,0,0,0,0,0
4679,2022,0,0,0,0,0
4680,2022,335531384,286765015,364474577,0,240558610
4681,2022,5988832.309,4105126,5499572,5907924,0
4682,2022,52594515.73,0,0,0,0
4683,2022,23466900,25666200,25483500,8071604,0
4684,2022,3743000,3724950,4789073,0,0
4685,2022,2805489592,0,0,0,0
4686,2022,15137775,15866400,15762000,15787200,8267500
4687,2022,124107820.8,228499824,88506107,0,0
4688,2022,29135550,28046400,0,0,0
4689,2022,0,0,0,0,0
4690,2022,15331708,16444200,600000,0,0
4691,2022,0,0,0,0,0
4692,2022,5805925,6081400,7095500,8062600,10053800
4693,2022,2151132.5,0,0,0,0
4694,2022,1173345,1222200,1213500,1215600,1213500
4695,2022,0,0,0,0,0
4696,2022,38798608,40331200,40364000,13842200,0
4697,2022,11814175.3,11689354,3039491,0,0
4698,2022,51897049.35,0,0,0,0
4699,2022,0,0,0,0,0
4700,2022,2850000,3000000,3000000,5851489000,35447528
4701,2022,0,0,0,0,0
4702,2022,0,0,0,0,0
4703,2022,8806759.968,0,169646377,295810630,175061676
4704,2022,0,0,0,0,0
4705,2022,4.4164E+11,57896606194,51875486117,32772262168,0
4706,2022,15137775,13404000,0,0,0
4707,2022,9547690,0,0,0,0
4708,2022,76328672.45,113609420,1132844805,40591047,159546054
4709,2022,0,0,0,0,0
4710,2022,0,0,0,0,0
4711,2022,114481327.7,0,0,0,0
4712,2022,174623149,192862379,91101336,0,0
4713,2022,21381772.55,67364538,58407705,67998500,47577819
4714,2022,7348896,9660800,11640368,0,0
4715,2022,0,0,0,0,0
4716,2022,8380526.65,5173980,3316900,173587680,0
4717,2022,0,0,0,0,0
4718,2022,2972474,3080000,3080000,20725040,30337500
4719,2022,7017270,2826800,10991000,10925200,14547000
4720,2022,36879551,14492848,0,0,0
4721,2022,1571331984,2168978195,1893905299,1572445405,466789397
4722,2022,11337528,0,0,0,0
4723,2022,0,0,0,0,0
4724,2022,10471850,4457600,0,0,0
4725,2022,179007069.3,211989817,0,0,0
4726,2022,17695761.15,35488954,31376952,33661424,40654872
4727,2022,6023171,5744340,1213500,0,0
4728,2022,50149489.2,1200000,1200000,1007382,0
4729,2022,3732360,0,0,0,0
4730,2022,0,0,0,0,0
4731,2022,0,0,0,0,0
4732,2022,9425609885,0,0,0,0
4733,2022,20025088,0,0,0,0
4734,2022,6401295.7,0,0,16640947,6745471
4735,2022,0,0,0,0,0
4736,2022,190416450.7,89814189,394398242,68178795,0
4737,2022,14847930,15600000,30000000,29210000,29184985
4738,2022,21202280.5,22189840,22238410,22109000,84281600
4739,2022,249587925.4,270936232,219349206,178967531,31032743
4740,2022,124500695.8,116494477,0,0,7345234
4741,2022,600519831.5,415983704,55473853,568987,1788786
4742,2022,31122858.8,64643828,0,0,0
4743,2022,5361961.5,5644170,23591613,24001941,33961980
4744,2022,1996172.936,0,0,0,0
4745,2022,0,0,0,0,0
4746,2022,0,0,0,0,4261657
4747,2022,38352982.95,0,0,0,0
4748,2022,0,0,0,0,0
4749,2022,950000,0,0,0,0
4750,2022,14857576.3,4552345,0,0,0
4751,2022,0,0,0,0,0
4752,2022,9937095,10948054,10938570,5711610,0
4753,2022,26935971.3,56275874,0,0,0
4754,2022,0,0,0,0,0
4755,2022,41276606.12,8061899,0,0,0
4756,2022,5805830,0,0,0,0
4757,2022,35200350,0,0,0,0
4758,2022,231583214.8,401040524,0,0,0
4759,2022,1392535.793,91050605,309083339,322692162,49613285
4760,2022,0,0,0,0,0
4761,2022,38735108.33,73028303,0,0,0
4762,2022,12813600,30532800,30337500,30390000,9708000
4763,2022,4699080,0,0,0,0
4764,2022,5662663.1,17677101,13398627,0,0
4765,2022,44867852.1,0,0,0,0
4766,2022,0,0,0,0,0
4767,2022,0,0,0,0,0
4768,2022,0,0,0,0,0
4769,2022,285446057.7,5905982153,0,3593662497,1588675315
4770,2022,0,43618895,0,0,45072957.6
4771,2022,17516932.28,21747865,41182610,23812254,51421445
4772,2022,47923937.5,58141358,0,0,0
4773,2022,22552200.1,23199600,23080780,22083400,12728442
4774,2022,130697180,176679410,178709155,41631018,0
4775,2022,5152239.5,0,0,0,0
4776,2022,32118533.85,28451139,20035048,0,0
4777,2022,0,0,0,0,0
4778,2022,12804812.5,12202500,0,0,0
4779,2022,0,996450162,1140701689,1091466618,442787711.6
4780,2022,0,0,0,0,0
4781,2022,32110032.3,0,114372375,0,0
4782,2022,0,0,1237300,12943425,17266077
4783,2022,13859114.13,0,0,0,0
4784,2022,3224975669,18514500,1200000,0,0
4785,2022,0,0,0,0,0
4786,2022,0,0,0,0,0
4787,2022,1596000,0,0,0,0
4788,2022,17952139.55,81539,0,0,0
4789,2022,0,0,0,0,0
4790,2022,40947512.75,4474110,0,0,0
4791,2022,57526553.92,0,0,0,0
4792,2022,34027005,35443800,31551000,16613200,0
4793,2022,3361867547,3534164551,119581934,1049513002,0
4794,2022,7542992837,3828185827,6619633580,573032938,0
4795,2022,23242846.3,34309548,23420600,12981101,0
4796,2022,1106468745,84079469,2308767747,2099055777,2176697241
4797,2022,0,0,0,0,0
4798,2022,9660540.5,0,0,0,0
4799,2022,23466900,0,0,0,0
4800,2022,0,0,0,0,0
4801,2022,10348833.55,4416990,0,0,0
4802,2022,0,0,0,0,0
4803,2022,318690087.1,755468146,461058691,0,0
4804,2022,5200395,8522100,8543250,11117750,13092300
4805,2022,18191003.66,31115000,0,0,0
4806,2022,14081185,0,0,0,0
4807,2022,26523525,28430400,25723200,0,0
4808,2022,51348510.8,0,0,0,0
4809,2022,0,1390460,15669833,0,0
4810,2022,45691299.61,217992263,197220960,0,0
4811,2022,178586983.7,211780718,245955093,16436,0
4812,2022,8214887.5,5497950,0,0,0
4813,2022,0,34351827,0,0,0
4814,2022,0,0,0,0,0
4815,2022,0,0,0,0,0
4816,2022,12460922,0,0,0,0
4817,2022,13791240.78,0,16105005,29048343,0
4818,2022,26128710.66,24027076,0,0,0
4819,2022,1006130789,335793976,0,0,0
4820,2022,68248276.45,5075063,7325495,16231988,15234401
4821,2022,54730679.91,42091386,0,0,0
4822,2022,323276084.1,121492590,155488869,311321439,264465765
4823,2022,18773520,19555200,4368600,0,0
4824,2022,0,0,0,0,0
4825,2022,8921333.15,9415014,6565035,11305080,0
4826,2022,134011291.9,150966918,0,0,0
4827,2022,94420291.76,35728182,0,0,0
4828,2022,0,0,0,0,0
4829,2022,0,0,0,0,0
4830,2022,0,29041142,25709505,0,0
4831,2022,2215433761,181496700,185604825,228455164,0
4832,2022,58504521.43,0,0,0,0
4833,2022,4176947968,4411688866,3104745583,0,0
4834,2022,13923694,16610299,15599050,15600799,13348499
4835,2022,33164372.27,27634643,0,0,0
4836,2022,14838886,14649400,17847592,20808733,20013350
4837,2022,6272517.5,6569650,12440340,12384100,12361900
4838,2022,0,0,0,0,0
4839,2022,42226144.35,0,0,0,0
4840,2022,20762615.75,102390620,242740248,0,0
4841,2022,0,0,0,0,0
4842,2022,0,0,0,0,0
4843,2022,224916077.2,6331801955,410069217,1910389734,0
4844,2022,10452280,10963000,28125850,28053440,29947750
4845,2022,0,0,0,0,0
4846,2022,89378069.67,13966120,0,0,0
4847,2022,92495355.05,40478938,0,0,0
4848,2022,14080140,0,0,0,0
4849,2022,0,0,0,0,0
4850,2022,0,1132205758,363336329.3,0,0
4851,2022,5805925,6081400,6095500,5576340,5568600
4852,2022,0,0,0,0,0
4853,2022,16190958.3,0,0,0,0
4854,2022,15136350,15017050,1606750,0,0
4855,2022,0,0,0,0,0
4856,2022,13281970.9,15603500,13638750,13556500,13734500
4857,2022,0,0,0,0,0
4858,2022,1140000,1200000,1200000,1200000,1200000
4859,2022,1828025411,851541733,0,0,0
4860,2022,11471440,0,0,0,0
4861,2022,0,50255195,66475603,0,2306448675
4862,2022,413016293.4,52452056,0,0,0
4863,2022,1140000,1200000,16746300,15560640,3270080
4864,2022,5805925,6081400,50000000,5870300,14839600
4865,2022,9687720,10962200,9472800,0,0
4866,2022,15744274,0,0,0,0
4867,2022,0,0,0,0,0
4868,2022,98406215.5,75445347,49793100,28014110,25178925
4869,2022,0,0,0,0,0
4870,2022,8156130,1414400,0,0,0
4871,2022,9522432.825,0,0,0,0
4872,2022,36170407.65,30323669,28393016,42510477,49211896
4873,2022,19727527.1,20350445,20421475,18276308,15276468
4874,2022,2681944801,0,308211338,0,0
4875,2022,91515469.26,1427790086,1900980979,2183171024,2243958360
4876,2022,9783742.2,5708244,0,0,0
4877,2022,0,0,0,0,0
4878,2022,0,0,0,0,0
4879,2022,172986108,147978818,151778804,63635340,68418104
4880,2022,0,0,8182620,58206394,4378671.77
4881,2022,0,5916158790,7259921071,6317283507,0
4882,2022,21202344.15,23890180,19459094,19253072,13387011
4883,2022,7927596.1,33822244,0,0,46245068
4884,2022,37900412.45,0,0,0,0
4885,2022,106325255.9,108196595,153197637,0,144427332
4886,2022,248549033.5,294264097,0,40510434,0
4887,2022,176209980.5,142695150,153677490,0,0
4888,2022,0,54882143.17,0,0,0
4889,2022,234198750,245270000,124825000,0,0
4890,2022,21365556.05,23110702,26000168,21273000,19011500
4891,2022,110757767.6,177430194,109887766,66085568,156350406
4892,2022,13620386.55,2839325,0,0,0
4893,2022,0,0,0,0,0
4894,2022,39225478.37,35620700,1820000,0,0
4895,2022,23695090,16789768,0,0,0
4896,2022,34082828.86,35342970,63229349,58120545,0
4897,2022,5720269.58,11399000,0,0,0
4898,2022,32762639.55,29114847,0,27367600,20416500
4899,2022,335105287.2,174101539,285251476,305634288,190028913
4900,2022,5700000,0,0,0,0
4901,2022,95761809.37,7455461,0,0,0
4902,2022,0,0,0,0,0
4903,2022,0,221629895,63899341,226690537,84064941.53
4904,2022,0,0,0,0,0
4905,2022,5700000,6000000,6480000,36205106,18436948
4906,2022,28647668,0,0,0,0
4907,2022,34341221.37,311998689,228468258,0,0
4908,2022,0,0,0,0,0
4909,2022,114556762.7,112172701,92302450,45486415,1173676975
4910,2022,626164297.3,771969765,1294005069,912094218,1489504050
4911,2022,0,60759019,209653063,0,0
4912,2022,0,0,0,0,0
4913,2022,20989656.25,0,0,0,0
4914,2022,17417775,17355240,20892500,0,0
4915,2022,8860460,0,0,0,0
4916,2022,3793815.5,0,0,0,0
4917,2022,0,0,0,0,0
4918,2022,11188431.2,0,0,0,0
4919,2022,0,0,0,0,0
4920,2022,3311310650,8719448430,6600489503,3626560067,1543104874
4921,2022,35307566.53,58412300,0,0,0
4922,2022,18733208.69,67994664,61578469,0,28977126
4923,2022,8884077,9266520,9209100,8703900,12952438
4924,2022,0,0,0,0,0
4925,2022,0,0,0,0,0
4926,2022,17667161.4,48644240,62590028,0,0
4927,2022,0,0,0,0,0
4928,2022,0,0,0,0,0
4929,2022,22174108.65,9503542,0,0,0
4930,2022,91129795,0,0,0,0
4931,2022,20095585232,0,0,0,0
4932,2022,10599216.5,11122800,10991000,15971600,0
4933,2022,0,0,0,0,0
4934,2022,1817481.537,7392478,15689840,14359238,13537571
4935,2022,4471695.6,0,0,0,0
4936,2022,293345171.9,26096520,26061170,28971818,23654268
4937,2022,55803701.1,8799240,0,0,0
4938,2022,19509569.55,0,0,0,0
4939,2022,154067122.7,0,0,0,0
4940,2022,0,0,0,0,0
4941,2022,0,0,0,0,0
4942,2022,25626772.5,11973000,0,0,0
4943,2022,0,0,0,0,0
4944,2022,4997570,13442200,9107084,0,7365209
4945,2022,3289276.324,4829837,18709344,1422056,0
4946,2022,42600245.8,27499500,24270000,0,0
4947,2022,0,0,0,0,0
4948,2022,1140000,3259200,11730500,18234000,18202500
4949,2022,249660045.7,0,633791358,524743835,0
4950,2022,0,0,0,99010859,0
4951,2022,54398632.1,56312174,112315328,117263633,99185718
4952,2022,73425436.34,96627144,104981339,132271601,0
4953,2022,0,0,0,0,0
4954,2022,15137775,17144200,14780500,0,0
4955,2022,59414237.85,39188662,0,0,0
4956,2022,14820000,15600000,15600000,15600000,15600000
4957,2022,77363965.56,70383389,7416008,0,0
4958,2022,11733450,0,0,0,0
4959,2022,0,0,0,0,0
4960,2022,16343611.46,0,0,0,0
4961,2022,21513700,22525600,22416000,22449600,20798000
4962,2022,349336948.1,138315408,0,0,0
4963,2022,0,0,0,0,0
4964,2022,41695479.1,29183732,27945530,7815173,0
4965,2022,6925500,29204000,0,0,0
4966,2022,0,0,0,0,0
4967,2022,10466340,10962800,2428200,0,0
4968,2022,31098902.65,30801362,22728766,21817453,21595991
4969,2022,33458363.5,0,0,0,0
4970,2022,79336091.25,0,0,0,0
4971,2022,2461336092,2174828725,5878924818,16604183035,5830667926
4972,2022,0,0,0,0,0
4973,2022,17262418.55,32526850,38606000,20171860,0
4974,2022,0,0,0,0,0
4975,2022,32221471085,0,0,819842680,7727281971
4976,2022,73820967.28,3997570,90129638,60731597,0
4977,2022,64198305.17,92839544,241230733,1354099837,284882551
4978,2022,7760360,7937800,0,0,0
4979,2022,21790872,22710720,22557600,22595680,22555040
4980,2022,0,30720594.96,0,0,0
4981,2022,31074423.05,33384734,31361932,33808640,0
4982,2022,35669497.01,0,0,0,0
4983,2022,19803700,20725600,8748800,0,0
4984,2022,5854814.85,2718180,0,0,0
4985,2022,0,0,0,0,0
4986,2022,0,0,0,0,0
4987,2022,590076855.4,634182680,5370187991,5374400874,0
4988,2022,0,0,0,0,0
4989,2022,40318674.5,31516892,0,0,0
4990,2022,0,0,0,0,0
4991,2022,0,0,0,0,0
4992,2022,78009202.5,0,98336154,29400855,0
4993,2022,228000,0,0,0,0
4994,2022,14657732.4,24430346,19194483,23946740,0
4995,2022,99304457.38,88010531,0,0,0
4996,2022,0,0,0,0,0
4997,2022,23814600,5804040,0,0,0
4998,2022,26751013.9,27885063,29955892,47106810,22908019
4999,2022,0,5067567,0,0,0
5000,2022,2780498,0,0,0,0
5001,2022,91526040,95761800,49660200,49341000,95129600
5002,2022,0,0,0,0,0
5003,2022,0,47685310,3329031381,1878493036,7932564846
5004,2022,6733391,6097403,3236000,0,0
5005,2022,146131806,162898364,0,0,0
5006,2022,0,0,0,0,0
5007,2022,0,0,0,0,0
5008,2022,10721223.1,7200000,0,0,0
5009,2022,448982566.7,1157680021,751726852,847009131,0
5010,2022,1173345,1222200,1213500,20665200,20614600
5011,2022,0,0,0,0,0
5012,2022,0,0,0,2289840.13,0
5013,2022,21744121.55,31666224,46982271,0,0
5014,2022,7353118.75,2538927,13516913,34696863,125276668
5015,2022,4547336.5,0,0,0,0
5016,2022,0,0,16435463.36,0,0
5017,2022,84477400.05,31952360,32004620,31834610,31777330
5018,2022,57460560,45199200,0,0,0
5019,2022,0,0,0,0,0
5020,2022,246705210.3,0,0,2655802846,2569245348
5021,2022,0,0,2510327601,2624420181,1040493021
5022,2022,49126655.92,0,0,0,0
5023,2022,3772645845,24787482,43638600,6884658,7560690
5024,2022,3242394.65,295672241,75595723,0,0
5025,2022,0,0,2597213,0,0
5026,2022,1014936857,4054928367,3192941953,5140400564,6675614143
5027,2022,4119028.097,0,0,0,0
5028,2022,874590236.4,0,0,0,0
5029,2022,576464975.2,51018029,50331842,56231589,9441031
5030,2022,389531531.9,278456975,167606417,0,0
5031,2022,0,0,0,0,0
5032,2022,651006574.7,638711151,0,0,0
5033,2022,1232036,1516461,2023877,2016942,2017174
5034,2022,3017330.625,3756585,10715190,125480,0
5035,2022,294112855.8,228222736,0,0,0
5036,2022,20867720.35,71598673,158335358,0,0
5037,2022,1579148849,1629055931,674182584,525885082,34669000
5038,2022,0,0,0,0,0
5039,2022,0,0,0,0,0
5040,2022,15137775,15970500,11788170,0,0
5041,2022,0,0,0,0,0
5042,2022,23459798.7,57013456,8512177,0,0
5043,2022,6270000,0,0,0,0
5044,2022,5372157.85,0,0,0,0
5045,2022,0,0,0,0,0
5046,2022,0,0,0,0,0
5047,2022,0,0,0,0,0
5048,2022,71777544.5,0,0,0,0
5049,2022,159600000,168000000,0,0,0
5050,2022,21674961.55,25957696,36092525,0,0
5051,2022,545550315.9,386776556,929974503,392246526,448940595
5052,2022,0,0,0,0,0
5053,2022,0,0,0,0,0
5054,2022,0,0,0,0,0
5055,2022,0,0,0,0,0
5056,2022,21803214.4,73326837,50616283,29173738,9748450
5057,2022,98721824.53,49589019,0,0,0
5058,2022,14862370,0,0,0,0
5059,2022,0,172454050,167425179,167425179,157051818
5060,2022,0,0,0,0,0
5061,2022,0,0,0,0,0
5062,2022,25164339.1,26211752,20854456,0,0
5063,2022,0,0,9550184.47,0,0
5064,2022,66849526.93,201743354,334834998,0,0
5065,2022,0,0,0,0,0
5066,2022,0,0,0,0,0
5067,2022,2516800.8,25802256,25873320,34580752,0
5068,2022,0,0,0,0,0
5069,2022,35895097.65,42913005,17281534,0,0
5070,2022,0,0,0,0,0
5071,2022,60294666.5,61588413,90065730,127840600,0
5072,2022,19855122.86,129270601,108463176,86584794,56014925
5073,2022,0,0,119339307,100799.17,0
5074,2022,460574237.3,67906636,301034420,350198512,251577703
5075,2022,0,0,0,0,0
5076,2022,31338046.2,51370655,52004375,0,0
5077,2022,23116733.8,19881121,0,0,0
5078,2022,3103034209,0,0,0,0
5079,2022,117069594.4,0,0,0,0
5080,2022,0,917198535,7375372444,1975406434,2309084875
5081,2022,16426830,14177520,14076600,12682760,0
5082,2022,249996281.4,195046381,10056970,0,0
5083,2022,0,0,0,0,0
5084,2022,414051020.8,86444395,104810563,175444153,0
5085,2022,0,0,0,0,0
5086,2022,0,0,0,0,0
5087,2022,25799861.55,12957022,0,0,0
5088,2022,11144212.5,0,0,0,0
5089,2022,5927543.05,6115074,6071545,8134000,0
5090,2022,6882028.475,56023853,5871862,59771977,54790014
5091,2022,0,0,0,0,0
5092,2022,6471490.345,17093048,18136316,33596164,24424192
5093,2022,0,0,0,0,0
5094,2022,8381320.85,0,0,0,0
5095,2022,0,79237102,48382093.54,0,0
5096,2022,118507845,123442200,78427737,28364000,0
5097,2022,10969915.05,38385961,27605750,0,0
5098,2022,0,0,0,0,0
5099,2022,13880697.2,16227836,19276805,23277369,28653654
5100,2022,0,0,0,0,0
5101,2022,2696534241,2948442317,1733688916,27713796,3785636733
5102,2022,63101868.05,64404236,0,0,0
5103,2022,281698076.4,0,0,0,0
5104,2022,0,0,0,0,0
5105,2022,26469509.55,18301583,16678685,0,0
5106,2022,2287094.838,0,15946693,13942162,4882477
5107,2022,0,0,0,0,0
5108,2022,34261674,38091900,38775250,0,0
5109,2022,6739110,7056480,7074600,6062600,6057100
5110,2022,0,753224982,122423191.7,0,0
5111,2022,0,2709188.59,0,0,0
5112,2022,151732932.8,64004708,0,0,0
5113,2022,10261890.5,3598862,1608377,0,0
5114,2022,0,161957552,225237805,0,0
5115,2022,183126.75,0,0,52436251,74654651
5116,2022,911689136.3,0,0,0,0
5117,2022,0,0,0,0,0
5118,2022,0,0,0,0,0
5119,2022,0,0,0,0,0
5120,2022,124639852.1,50544733,3721400,0,0
5121,2022,0,6412412,6728255,0,0
5122,2022,50119862.5,52452600,79003455,101060462,65989825
5123,2022,0,0,0,0,0
5124,2022,28929678.14,0,0,0,0
5125,2022,56435557.5,253024300,0,0,0
5126,2022,30946658.5,33586980,54495156,15765792,6662994
5127,2022,0,0,0,0,0
5128,2022,1140000,1200000,1200000,1200000,1200000
5129,2022,391114575.4,126877935,193313999,0,0
5130,2022,11095557.3,1466640,0,0,0
5131,2022,65850747.75,0,0,0,0
5132,2022,22595233.75,66106641,62315322,36491685,0
5133,2022,21822072.85,0,0,0,0
5134,2022,29189112.38,64019756,0,0,436269470
5135,2022,0,0,0,0,0
5136,2022,10160607315,14005929337,14739485825,10981440498,8989346874
5137,2022,78945486.4,0,0,0,0
5138,2022,63866654.89,0,0,0,0
5139,2022,0,0,0,0,0
5140,2022,1236750.917,6144855,485953801,7894512,0
5141,2022,2106097637,2183714491,873375830,139272102,0
5142,2022,79216555.47,21406140,51256582,0,0
5143,2022,563730,0,0,0,0
5144,2022,17468267.5,21072269,26325948,0,0
5145,2022,6771804.773,173799307,158686419,101865356,157885756
5146,2022,14779007.5,15203500,15238750,13347050,10766080
5147,2022,0,0,0,0,0
5148,2022,0,561413.52,0,0,0
5149,2022,5266230,0,0,0,0
5150,2022,0,135000,4724475,0,0
5151,2022,0,0,0,0,0
5152,2022,0,50793050.5,0,0,0
5153,2022,7879110,0,0,0,0
5154,2022,0,0,0,0,0
5155,2022,3158750,9670157,0,0,0
5156,2022,185921511.1,267561619,0,0,0
5157,2022,0,20955439,37533761,38160259.33,0
5158,2022,109268326.2,0,55815486,34873336,20413600
5159,2022,147373617.8,163642052,174319312,59730045,245051134
5160,2022,0,0,0,0,0
5161,2022,338554163.8,107315632,79849509,177964706,0
5162,2022,0,0,0,0,0
5163,2022,0,0,0,0,0
5164,2022,20529310,20237350,27368850,27943200,28663600
5165,2022,102081015,95739000,9708000,0,0
5166,2022,0,640370978,66934069,30286071,91744241
5167,2022,15397552.5,16133040,16018200,16045920,16018200
5168,2022,223169108.1,258375808,227430210,2131591003,654734920
5169,2022,7635483.963,0,0,0,1675302
5170,2022,21316292.12,1689569,21051214,0,32972756
5171,2022,0,0,0,0,0
5172,2022,145102865.3,0,0,0,0
5173,2022,1828750,0,0,0,0
5174,2022,0,0,0,0,0
5175,2022,33801285,34962700,30573000,30375600,30322800
